Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
8490,BRONSON HILL,DR,,BRONSON HILL DRIVE,593G2,PUBLIC STREET NAMES
8635,BONITA,TER,,BONITA TERRACE,593D4,PUBLIC STREET NAMES
8606,BOWFIN,AVE,,BOWFIN AVENUE,823H7,PUBLIC STREET NAMES
788,BALTAR,ST,,BALTAR STREET,531C2,PRIVATE STREET NAMES
8486,BROOKDALE,LANE,,BROOKDALE LANE,592H1,PUBLIC STREET NAMES
8453,BRYMER,CT,,BRYMER COURT,480H7,PUBLIC STREET NAMES
9007,BANBURY,PL,,BANBURY PLACE,564J7,PUBLIC STREET NAMES
8978,BARHAM,BLVD,,BARHAM BOULEVARD,563D6,PUBLIC STREET NAMES
8659,BOEING,AVE,,BOEING AVENUE,702H1,PUBLIC STREET NAMES
8438,BUDAU,AVE,,BUDAU AVENUE,595E7,PUBLIC STREET NAMES
9000,BANK,ST,,BANK STREET,594G4,PUBLIC STREET NAMES
10226,BRIARHILL,DR,,BRIARHILL DRIVE,481H7,PUBLIC STREET NAMES
9951,BEVERLY PARK,LANE,,BEVERLY PARK LANE,592E1,PRIVATE STREET NAMES
8808,BERGER,AVE,,BERGER AVENUE,702C2,PUBLIC STREET NAMES
8598,BOYD,ST,,BOYD STREET,634G4,PUBLIC STREET NAMES
8932,BATON ROUGE,PL,,BATON ROUGE PLACE,500G3,PUBLIC STREET NAMES
8567,BRAXTON,ST,,BRAXTON STREET,481C5,PUBLIC STREET NAMES
8929,BAXTER,PL,,BAXTER PLACE,594F6,PUBLIC STREET NAMES
8481,BROOKHAVEN,AVE,,BROOKHAVEN AVENUE,632B7,PUBLIC STREET NAMES
8918,BAYWOOD,CT,,BAYWOOD COURT,592B2,PUBLIC STREET NAMES
8856,BELLEGLADE,AVE,,BELLEGLADE AVENUE,635E1,PUBLIC STREET NAMES
9028,BAJIO,ROAD,,BAJIO ROAD,561D5,PUBLIC STREET NAMES
779,BECKMAN,ROAD,,BECKMAN ROAD,593C1,PRIVATE STREET NAMES
8464,BROXTON,AVE,,BROXTON AVENUE,632A3,PUBLIC STREET NAMES
9859,BRIAN,LANE,,BRIAN LANE,561E3,PRIVATE STREET NAMES
8419,BURKSHIRE,AVE,,BURKSHIRE AVENUE,672B1,PUBLIC STREET NAMES
8874,BELAND,AVE,,BELAND AVENUE,702F1,PUBLIC STREET NAMES
10100,BELFORD,CT,,BELFORD COURT,529D4,PUBLIC STREET NAMES
8501,BROADWAY,PL,,BROADWAY PLACE,634E6,PUBLIC STREET NAMES
8965,BARNETT,ROAD,,BARNETT ROAD,564J3,PUBLIC STREET NAMES
8554,BRENTA,PL,,BRENTA PLACE,672A5,PUBLIC STREET NAMES
8679,BLUE HILL,ROAD,,BLUE HILL ROAD,565C5,PUBLIC STREET NAMES
8506,BROADVIEW,TER,,BROADVIEW TERRACE,593D3,PUBLIC STREET NAMES
8815,BERDON,ST,,BERDON STREET,560C2,PUBLIC STREET NAMES
8605,BOWLING GREEN,WAY,,BOWLING GREEN WAY,631G3,PUBLIC STREET NAMES
8948,BARTEE,AVE,,BARTEE AVENUE,502B4,PUBLIC STREET NAMES
8645,BONAIR,PL,,BONAIR PLACE,595E3,PUBLIC STREET NAMES
8847,BELLWOOD,AVE,,BELLWOOD AVENUE,632E4,PUBLIC STREET NAMES
8388,BYRON,AVE,,BYRON AVENUE,481B5,PUBLIC STREET NAMES
8534,BRIDLE,TR,,BRIDLE TRAIL,592C6,PUBLIC STREET NAMES
8398,BUSHROD,LANE,,BUSHROD LANE,592A3,PUBLIC STREET NAMES
9890,BEL AIR CREST,ROAD,NORTH,BEL AIR CREST ROAD NORTH,591F3,PRIVATE STREET NAMES
8441,BUCKINGHAM,ROAD,,BUCKINGHAM ROAD,633E6,PUBLIC STREET NAMES
9011,BALTIC,ST,,BALTIC STREET,631F5,PUBLIC STREET NAMES
8903,BEATIE,PL,,BEATIE PLACE,635F1,PUBLIC STREET NAMES
8742,BIG TUJUNGA CANYON,ROAD,,BIG TUJUNGA CANYON ROAD,503J1,PUBLIC STREET NAMES
8817,BENVENUE,ST,,BENVENUE STREET,631F5,PUBLIC STREET NAMES
8529,BRIER,DR,,BRIER DRIVE,592J4,PUBLIC STREET NAMES
8675,BLUE SKY,CT,,BLUE SKY COURT,529D5,PUBLIC STREET NAMES
8830,BENEFIT,ST,,BENEFIT STREET,562A5,PUBLIC STREET NAMES
8498,BROKAW,PL,,BROKAW PLACE,NA,PUBLIC STREET NAMES
8707,BLANCHARD,ST,,BLANCHARD STREET,635C4,PUBLIC STREET NAMES
8535,BRIDGEPORT,DR,,BRIDGEPORT DRIVE,594H4,PUBLIC STREET NAMES
10333,BIRMINGHAM HIGHSCHOOL,DRWY,,BIRMINGHAM HIGHSCHOOL DRIVEWAY,531C6,PRIVATE ROADWAY NAMES
8673,BLUFFDALE,DR,,BLUFFDALE DRIVE,533B1,PUBLIC STREET NAMES
8741,BILLOWVISTA,DR,,BILLOWVISTA DRIVE,702B3,PUBLIC STREET NAMES
8452,BRYMER,LANE,,BRYMER LANE,500J1,PUBLIC STREET NAMES
8693,BLIX,ST,,BLIX STREET,563A3,PUBLIC STREET NAMES
8890,BEDEL,ST,,BEDEL STREET,560C4,PUBLIC STREET NAMES
9017,BALLINA,DR,,BALLINA DRIVE,561E5,PUBLIC STREET NAMES
9008,BAMFORD,PL,,BAMFORD PLACE,595A2,PUBLIC STREET NAMES
8811,BERENICE,PL,,BERENICE PLACE,595B5,PUBLIC STREET NAMES
10461,BERGAMO,WAY,,BERGAMO WAY,500D1,PRIVATE STREET NAMES
8855,BELLE PORTE,AVE,,BELLE PORTE AVENUE,794A6,PUBLIC STREET NAMES
8432,BUFFALO,AVE,,BUFFALO AVENUE,562C3,PUBLIC STREET NAMES
10054,BROOKSHIRE,LANE,,BROOKSHIRE LANE,591G3,PRIVATE STREET NAMES
8755,BEVERLYWOOD,ST,,BEVERLYWOOD STREET,632H6,PUBLIC STREET NAMES
8656,BOISE,AVE,,BOISE AVENUE,672B3,PUBLIC STREET NAMES
8812,BERENICE,AVE,,BERENICE AVENUE,595B5,PUBLIC STREET NAMES
8860,BELLA VISTA,WAY,,BELLA VISTA WAY,593E3,PUBLIC STREET NAMES
8471,BROOM,WAY,,BROOM WAY,631F1,PUBLIC STREET NAMES
9002,BANFF,LANE,,BANFF LANE,631G3,PUBLIC STREET NAMES
8609,BOWCROFT,ST,,BOWCROFT STREET,673A1,PUBLIC STREET NAMES
8934,BATHURST,ST,,BATHURST STREET,500J1,PUBLIC STREET NAMES
757,BOWMONT,DR,,BOWMONT DRIVE,592G2,PRIVATE STREET NAMES
8652,BOLKER,PL,,BOLKER PLACE,824A2,PUBLIC STREET NAMES
9038,BACK BAY,PL,,BACK BAY PLACE,702A2,PUBLIC STREET NAMES
784,BASS,ST,,BASS STREET,824E5,PRIVATE STREET NAMES
8449,BRYN MAWR,CT,,BRYN MAWR COURT,593F3,PUBLIC STREET NAMES
8574,BRANDEN,ST,,BRANDEN STREET,594D5,PUBLIC STREET NAMES
8474,BROOKS,CT,,BROOKS COURT,671H5,PUBLIC STREET NAMES
10305,BEAR VALLEY,LANE,,BEAR VALLEY LANE,480E7,PRIVATE STREET NAMES
8467,BROWNING,BLVD,,BROWNING BOULEVARD,674A2,PUBLIC STREET NAMES
745,BUCHER,AVE,,BUCHER AVENUE,481J1,PRIVATE STREET NAMES
8581,BRAEWOOD,CT,,BRAEWOOD COURT,560F6,PUBLIC STREET NAMES
8785,BERTRAND,AVE,,BERTRAND AVENUE,561A1,PUBLIC STREET NAMES
8543,BRIAR KNOLL,DR,,BRIAR KNOLL DRIVE,592J1,PUBLIC STREET NAMES
8914,BEACH,AVE,,BEACH AVENUE,671H6,PUBLIC STREET NAMES
8999,BANKS COURT,DR,,BANKS COURT DRIVE,595A2,PUBLIC STREET NAMES
8841,BELVOIR,AVE,,BELVOIR AVENUE,504C6,PUBLIC STREET NAMES
8418,BURLAND,AVE,,BURLAND AVENUE,504A2,PUBLIC STREET NAMES
9627,BAER,ROAD,,BAER ROAD,565A7,UNOFFICIAL PRIVATE STREET NAMES
9024,BALBOA,BLVD,,BALBOA BOULEVARD,561D3,PUBLIC STREET NAMES
8393,BUTTERFIELD,ROAD,,BUTTERFIELD ROAD,632E6,PUBLIC STREET NAMES
8629,BONSALLO,AVE,,BONSALLO AVENUE,634C6,PUBLIC STREET NAMES
8806,BERKELEY,AVE,,BERKELEY AVENUE,594C5,PUBLIC STREET NAMES
8771,BEVERLY,DR,,BEVERLY DRIVE,592E1,PUBLIC STREET NAMES
8460,BRUNO,ST,,BRUNO STREET,634G2,PUBLIC STREET NAMES
9022,BALCOM,AVE,,BALCOM AVENUE,561B1,PUBLIC STREET NAMES
8922,BAYLOR,ST,,BAYLOR STREET,630H5,PUBLIC STREET NAMES
8926,BAY,ST,,BAY STREET,634H6,PUBLIC STREET NAMES
8466,BROWNSTONE,ST,,BROWNSTONE STREET,503G2,PUBLIC STREET NAMES
9631,BELLEZA,,,BELLEZA,823F7,UNOFFICIAL PRIVATE STREET NAMES
8947,BARTLETT,ST,,BARTLETT STREET,634F2,PUBLIC STREET NAMES
8893,BECKFORD,PL,,BECKFORD PLACE,500G6,PUBLIC STREET NAMES
8897,BEAVER,ST,,BEAVER STREET,482C2,PUBLIC STREET NAMES
786,BANDERA,ST,,BANDERA STREET,674G4,PRIVATE STREET NAMES
8687,BLUCHER,AVE,,BLUCHER AVENUE,531G7,PUBLIC STREET NAMES
10800,BROWNS CREEK,LANE,,BROWNS CREEK LANE,530B2,PRIVATE STREET NAMES
8909,BEACHY,AVE,,BEACHY AVENUE,532D1,PUBLIC STREET NAMES
10349,BAYSIDE,PL,,BAYSIDE PLACE,794B4,PRIVATE STREET NAMES
8541,BRIAR SUMMIT,DR,,BRIAR SUMMIT DRIVE,593A1,PUBLIC STREET NAMES
8721,BLACKHAWK,ST,,BLACKHAWK STREET,501J4,PUBLIC STREET NAMES
8595,BOYNE,ST,,BOYNE STREET,675B2,PUBLIC STREET NAMES
8870,BELHAVEN,ST,,BELHAVEN STREET,704F6,PUBLIC STREET NAMES
8456,BRYAN,AVE,,BRYAN AVENUE,671J6,PUBLIC STREET NAMES
8513,BRIXTON,ROAD,,BRIXTON ROAD,565D6,PUBLIC STREET NAMES
10861,BLACK OAK,CT,,BLACK OAK COURT,501H6,PRIVATE ROADWAY NAMES
8592,BRADDOCK,DR,,BRADDOCK DRIVE,672E5,PUBLIC STREET NAMES
8555,BRENNAN,AVE,,BRENNAN AVENUE,529F6,PUBLIC STREET NAMES
8966,BARNESTON,ST,,BARNESTON STREET,481C7,PUBLIC STREET NAMES
8639,BONFIELD,AVE,,BONFIELD AVENUE,532E2,PUBLIC STREET NAMES
8669,BOARDMAN,LANE,,BOARDMAN LANE,NA,PUBLIC STREET NAMES
8957,BARRINGTON,CT,,BARRINGTON COURT,631H3,PUBLIC STREET NAMES
8516,BRISTOL,CIR,NORTH,BRISTOL CIRCLE NORTH,631E3,PUBLIC STREET NAMES
8430,BULLOCK,ST,,BULLOCK STREET,561A1,PUBLIC STREET NAMES
8941,BASIL,LANE,,BASIL LANE,592A1,PUBLIC STREET NAMES
8622,BORGOS,PL,,BORGOS PLACE,631B6,PUBLIC STREET NAMES
9927,BEL AIR,TER,,BEL AIR TERRACE,592B5,PRIVATE STREET NAMES
8859,BELLA,WAY,,BELLA WAY,NA,PUBLIC STREET NAMES
8983,BARCELONA,DR,,BARCELONA DRIVE,592J3,PUBLIC STREET NAMES
8468,BEL AIR CREST,ROAD,NORTH,BEL AIR CREST ROAD NORTH,591F3,PUBLIC STREET NAMES
10629,BELL CREST,DR,,BELL CREST DRIVE,702C2,PUBLIC STREET NAMES
8696,BLEWETT,AVE,,BLEWETT AVENUE,531F4,PUBLIC STREET NAMES
9600,BIENVENEDA,AVE,,BIENVENEDA AVENUE,630H3,PRIVATE STREET NAMES
8519,BRINGHAM,AVE,,BRINGHAM AVENUE,631H4,PUBLIC STREET NAMES
8494,BROMWICH,PL,,BROMWICH PLACE,502C6,PUBLIC STREET NAMES
9039,BACHRY,PL,,BACHRY PLACE,503F2,PUBLIC STREET NAMES
10706,BILMOOR,CT,,BILMOOR COURT,560F3,PUBLIC STREET NAMES
8831,BENEDICT CANYON,LANE,,BENEDICT CANYON LANE,562B6,PUBLIC STREET NAMES
8774,BETTY LOU,LANE,,BETTY LOU LANE,503J2,PUBLIC STREET NAMES
8557,BREIDT,AVE,,BREIDT AVENUE,504C4,PUBLIC STREET NAMES
8786,BERTHA,ST,,BERTHA STREET,595D2,PUBLIC STREET NAMES
8469,BROWNELL,ST,,BROWNELL STREET,482C7,PUBLIC STREET NAMES
8590,BRADLEY,AVE,,BRADLEY AVENUE,481F3,PUBLIC STREET NAMES
8470,BROWNE,AVE,,BROWNE AVENUE,595D6,PUBLIC STREET NAMES
8465,BROWNWOOD,PL,,BROWNWOOD PLACE,591H1,PUBLIC STREET NAMES
8908,BEACON,AVE,,BEACON AVENUE,634C4,PUBLIC STREET NAMES
9010,BALTIMORE,ST,,BALTIMORE STREET,595A1,PUBLIC STREET NAMES
8988,BARBEE,ST,,BARBEE STREET,635B1,PUBLIC STREET NAMES
8391,BUTTONWILLOW,DR,,BUTTONWILLOW DRIVE,530E3,PUBLIC STREET NAMES
8819,BENTLEY,CIR,,BENTLEY CIRCLE,631J1,PUBLIC STREET NAMES
10816,BAEK,CT,,BAEK COURT,531H4,PRIVATE STREET NAMES
8718,BLACK WALNUT,TR,,BLACK WALNUT TRAIL,504C4,PUBLIC STREET NAMES
9021,BALDWIN,ST,,BALDWIN STREET,635A1,PUBLIC STREET NAMES
8795,BERNARD,ST,,BERNARD STREET,634G1,PUBLIC STREET NAMES
8496,BROMLEY,ST,,BROMLEY STREET,561B1,PUBLIC STREET NAMES
9035,BAGLEY,AVE,,BAGLEY AVENUE,632H5,PUBLIC STREET NAMES
8520,BRIMFIELD,AVE,,BRIMFIELD AVENUE,531H1,PUBLIC STREET NAMES
10902,BELIEVE,LANE,,BELIEVE LANE,502F1,LIMITED ACCESS AREA NAMES
8682,BLUE CANYON,DR,,BLUE CANYON DRIVE,562H6,PUBLIC STREET NAMES
8913,BEACH,CT,,BEACH COURT,671J6,PUBLIC STREET NAMES
8445,BUCCANEER,ST,,BUCCANEER STREET,671H7,PUBLIC STREET NAMES
8907,BEACON,ST,,BEACON STREET,824C4,PUBLIC STREET NAMES
8879,BEIRUT,AVE,,BEIRUT AVENUE,631A6,PUBLIC STREET NAMES
8969,BARNER,AVE,,BARNER AVENUE,482B1,PUBLIC STREET NAMES
8437,BUDAU,PL,,BUDAU PLACE,595E7,PUBLIC STREET NAMES
8428,BULWER,WAY,,BULWER WAY,592J2,PUBLIC STREET NAMES
8781,BESSEMER,ST,,BESSEMER STREET,532E7,PUBLIC STREET NAMES
9841,BRYAN,PL,,BRYAN PLACE,481A6,PUBLIC STREET NAMES
8454,BRYCE,ST,,BRYCE STREET,559G4,PUBLIC STREET NAMES
10608,BARGELLO,WAY,,BARGELLO WAY,500D1,PRIVATE ROADWAY NAMES
8686,BLUCHER,CT,,BLUCHER COURT,531G7,PUBLIC STREET NAMES
8734,BIONA,DR,,BIONA DRIVE,672D3,PUBLIC STREET NAMES
8667,BOBBYBOYAR,AVE,,BOBBYBOYAR AVENUE,529G2,PUBLIC STREET NAMES
8921,BAYPOINT,AVE,,BAYPOINT AVENUE,794E3,PUBLIC STREET NAMES
8935,BATEY,PL,,BATEY PLACE,794A2,PUBLIC STREET NAMES
8484,BROOKE,AVE,,BROOKE AVENUE,499J4,PUBLIC STREET NAMES
8462,BRUGES,AVE,,BRUGES AVENUE,559H4,PUBLIC STREET NAMES
8943,BASE LINE,TR,,BASE LINE TRAIL,593C2,PUBLIC STREET NAMES
8612,BOULDER,ST,,BOULDER STREET,635C4,PUBLIC STREET NAMES
8573,BRANDENBURG,PL,,BRANDENBURG PLACE,560G4,PUBLIC STREET NAMES
8429,BULWER,DR,,BULWER DRIVE,592J2,PUBLIC STREET NAMES
769,BEVERLY RIDGE,DR,,BEVERLY RIDGE DRIVE,562A6,PRIVATE STREET NAMES
770,BEVERLY,PARK,,BEVERLY PARK,592E1,PRIVATE STREET NAMES
8773,BEVERLY,BLVD,,BEVERLY BOULEVARD,634B1,PUBLIC STREET NAMES
752,BRENTRIDGE,LANE,,BRENTRIDGE LANE,591G7,PRIVATE STREET NAMES
8572,BRANFORD,ST,,BRANFORD STREET,502G4,PUBLIC STREET NAMES
8616,BOSWORTH,ST,,BOSWORTH STREET,532D6,PUBLIC STREET NAMES
8746,BIGGY,ST,,BIGGY STREET,635B2,PUBLIC STREET NAMES
8660,BODEN,ST,,BODEN STREET,633A7,PUBLIC STREET NAMES
8514,BRITTANIA,ST,,BRITTANIA STREET,635B3,PUBLIC STREET NAMES
9033,BAILE,AVE,,BAILE AVENUE,500F2,PUBLIC STREET NAMES
8545,BRIARCLIFF,ROAD,,BRIARCLIFF ROAD,593G3,PUBLIC STREET NAMES
8940,BASIN,ST,,BASIN STREET,824A3,PUBLIC STREET NAMES
8920,BAY VIEW,AVE,,BAY VIEW AVENUE,794D4,PUBLIC STREET NAMES
8444,BUCHANAN,ST,,BUCHANAN STREET,595A1,PUBLIC STREET NAMES
8882,BEESON,DR,,BEESON DRIVE,592D3,PUBLIC STREET NAMES
8959,BARRETT,ROAD,,BARRETT ROAD,595F5,PUBLIC STREET NAMES
766,BLAIRWOOD,DR,,BLAIRWOOD DRIVE,562E6,PRIVATE STREET NAMES
8499,BROCKTON,AVE,,BROCKTON AVENUE,631H5,PUBLIC STREET NAMES
8463,BRUCE,CT,,BRUCE COURT,594E7,PUBLIC STREET NAMES
10832,BRUNELLO,WAY,,BRUNELLO WAY,480E6,PRIVATE STREET NAMES
8542,BRIARSTONE,LANE,,BRIARSTONE LANE,529D5,PUBLIC STREET NAMES
8666,BOBOLINK,PL,,BOBOLINK PLACE,592G5,PUBLIC STREET NAMES
8944,BASCULE,AVE,,BASCULE AVENUE,560C3,PUBLIC STREET NAMES
8477,BROOKLYN,PL,,BROOKLYN PLACE,635D5,PUBLIC STREET NAMES
774,BERENICE,PL,,BERENICE PLACE,595B6,PRIVATE STREET NAMES
759,BOULDER RIDGE,TER,,BOULDER RIDGE TERRACE,499H3,PRIVATE STREET NAMES
10249,BALBOA,ROAD,,BALBOA ROAD,481D2,PUBLIC STREET NAMES
8442,BUCKEYE,AVE,,BUCKEYE AVENUE,481J6,PUBLIC STREET NAMES
8925,BAYBERRY,PL,,BAYBERRY PLACE,561F7,PUBLIC STREET NAMES
8705,BLANCHE,PL,,BLANCHE PLACE,481C6,PUBLIC STREET NAMES
8747,BIG CANYON,PL,,BIG CANYON PLACE,823J5,PUBLIC STREET NAMES
8991,BARBARA,CT,,BARBARA COURT,593C1,PUBLIC STREET NAMES
8597,BOYLE,AVE,,BOYLE AVENUE,635A3,PUBLIC STREET NAMES
8394,BUTTE,ST,,BUTTE STREET,601B2,PUBLIC STREET NAMES
775,BENWOOD,LANE,,BENWOOD LANE,NA,PRIVATE STREET NAMES
10722,BOECKMAN,AVE,,BOECKMAN AVENUE,531H1,PRIVATE ROADWAY NAMES
8540,BRIARVALE,LANE,,BRIARVALE LANE,562G7,PUBLIC STREET NAMES
8989,BARBARA ANN,ST,,BARBARA ANN STREET,532D5,PUBLIC STREET NAMES
8509,BROADLAWN,DR,,BROADLAWN DRIVE,563B7,PUBLIC STREET NAMES
8884,BEELER,AVE,,BEELER AVENUE,559E2,PUBLIC STREET NAMES
8492,BRONHOLLY,DR,,BRONHOLLY DRIVE,593G2,PUBLIC STREET NAMES
9630,BAUCHET,ST,,BAUCHET STREET,634H3,UNOFFICIAL PRIVATE STREET NAMES
8642,BONAVITA,DR,,BONAVITA DRIVE,561D5,PUBLIC STREET NAMES
9004,BANDERA,ST,,BANDERA STREET,560C4,PUBLIC STREET NAMES
8556,BRENFORD,ST,,BRENFORD STREET,559G5,PUBLIC STREET NAMES
8752,BEVON,PL,,BEVON PLACE,504B6,PUBLIC STREET NAMES
9037,BADEN,AVE,,BADEN AVENUE,499H5,PUBLIC STREET NAMES
8508,BROADLEAF,AVE,,BROADLEAF AVENUE,532B3,PUBLIC STREET NAMES
8532,BRIDLE RIDGE,ROAD,,BRIDLE RIDGE ROAD,481E2,PUBLIC STREET NAMES
8967,BARNESTON,CT,,BARNESTON COURT,481B7,PUBLIC STREET NAMES
8751,BIANCA,AVE,,BIANCA AVENUE,561B1,PUBLIC STREET NAMES
8996,BANNING,ST,,BANNING STREET,634G4,PUBLIC STREET NAMES
8800,BERMUDA,ST,,BERMUDA STREET,500F3,PUBLIC STREET NAMES
10692,BODEGA,CT,,BODEGA COURT,634J4,PRIVATE ROADWAY NAMES
8933,BATON ROUGE,AVE,,BATON ROUGE AVENUE,500G2,PUBLIC STREET NAMES
8765,BEVERLY GLEN,BLVD,,BEVERLY GLEN BOULEVARD,561J7,PUBLIC STREET NAMES
8630,BONPAS,LANE,,BONPAS LANE,NA,PUBLIC STREET NAMES
8738,BILOXI,AVE,,BILOXI AVENUE,563B4,PUBLIC STREET NAMES
8425,BUNKER HILL,AVE,,BUNKER HILL AVENUE,634F2,PUBLIC STREET NAMES
755,BRADLEY,AVE,,BRADLEY AVENUE,532J1,PRIVATE STREET NAMES
10566,BAY PARK,DR,,BAY PARK DRIVE,702D1,PUBLIC STREET NAMES
8550,BRETT,PL,,BRETT PLACE,823J2,PUBLIC STREET NAMES
8553,BRENTWOOD,ST,,BRENTWOOD STREET,674C6,PUBLIC STREET NAMES
8756,BEVERLY VIEW,DR,,BEVERLY VIEW DRIVE,592C5,PUBLIC STREET NAMES
8433,BUENA VISTA,TER,,BUENA VISTA TERRACE,565D6,PUBLIC STREET NAMES
783,BAUCHET,PL,,BAUCHET PLACE,NA,PRIVATE STREET NAMES
8671,BLYTHE,AVE,,BLYTHE AVENUE,632D6,PUBLIC STREET NAMES
8803,BERKSHIRE,AVE,,BERKSHIRE AVENUE,595G4,PUBLIC STREET NAMES
8517,BRISTOL,AVE,,BRISTOL AVENUE,631F5,PUBLIC STREET NAMES
8877,BEL-AIR,CT,,BEL-AIR COURT,592B5,PUBLIC STREET NAMES
8876,BEL-AIR,PL,,BEL-AIR PLACE,592B5,PUBLIC STREET NAMES
8735,BINKLEY,DR,,BINKLEY DRIVE,NA,PUBLIC STREET NAMES
8961,BARODA,DR,,BARODA DRIVE,592C7,PUBLIC STREET NAMES
8400,BURWOOD,TER,,BURWOOD TERRACE,565D7,PUBLIC STREET NAMES
8650,BOLT,ST,,BOLT STREET,NA,PUBLIC STREET NAMES
9950,BEVERLY PARK,CIR,,BEVERLY PARK CIRCLE,592E1,PRIVATE STREET NAMES
8717,BLACKWELDER,ST,,BLACKWELDER STREET,633A7,PUBLIC STREET NAMES
8953,BARRY,AVE,,BARRY AVENUE,631J4,PUBLIC STREET NAMES
8562,BREED,ST,,BREED STREET,635B4,PUBLIC STREET NAMES
8993,BANYAN,DR,,BANYAN DRIVE,631D1,PUBLIC STREET NAMES
8974,BARLING,ST,,BARLING STREET,503C4,PUBLIC STREET NAMES
8479,BROOKLAWN,DR,,BROOKLAWN DRIVE,592C6,PUBLIC STREET NAMES
8923,BAYLISS,ROAD,,BAYLISS ROAD,631C1,PUBLIC STREET NAMES
8848,BELLOTA,WAY,,BELLOTA WAY,594C2,PUBLIC STREET NAMES
8632,BONNIE HILL,DR,,BONNIE HILL DRIVE,563B7,PUBLIC STREET NAMES
9040,BACH,PL,,BACH PLACE,500H1,PUBLIC STREET NAMES
10579,BEVERLY PARK,DRWY,,BEVERLY PARK DRIVEWAY,592D3,PRIVATE ROADWAY NAMES
8416,BURLINGTON,AVE,,BURLINGTON AVENUE,634D1,PUBLIC STREET NAMES
8649,BOLTON,ROAD,,BOLTON ROAD,632G5,PUBLIC STREET NAMES
8684,BLUEBELL,AVE,,BLUEBELL AVENUE,562E5,PUBLIC STREET NAMES
8641,BONAVITA,PL,,BONAVITA PLACE,561D5,PUBLIC STREET NAMES
8439,BUCKNELL,AVE,,BUCKNELL AVENUE,562G1,PUBLIC STREET NAMES
